Date;lat;lon_left;Gravité;perturbation;ame;Côté aménagement;Sens;Aménagement;Côté aménagement;Gravité
2021-01-26;48.857728;2.347792;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-01-26;48.857728;2.347792;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-01-26;48.857728;2.347792;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-01-26;48.857728;2.347792;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-01-26;48.857728;2.347792;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-03-10;48.829294;2.322649;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2021-03-10;48.829294;2.322649;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2021-06-20;48.864551;2.233833;1.0;0;True;droit;même sens que la voie;piste cyclable;droit;1.0
2018-03-27;48.8665;2.36813;1.0;0;False;;;;;1.0
2018-03-27;48.8665;2.36813;1.0;0;False;;;;;1.0
2018-03-27;48.8665;2.36813;1.0;0;False;;;;;1.0
2018-03-27;48.8665;2.36813;1.0;0;False;;;;;1.0
2018-08-09;48.88497;2.35948;1.0;0;False;;;;;1.0
2018-08-09;48.88497;2.35948;1.0;0;False;;;;;1.0
2018-08-09;48.88497;2.35948;1.0;0;False;;;;;1.0
2018-12-09;48.89856;2.35265;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2020-01-12;48.86859642815415;2.2775696218013763;1.0;0;False;;;;;1.0
2018-01-30;48.8449;2.25728;1.0;0;False;;;;;1.0
2018-01-30;48.8449;2.25728;1.0;0;False;;;;;1.0
2018-01-30;48.8449;2.25728;1.0;0;False;;;;;1.0
2018-01-30;48.8449;2.25728;1.0;0;False;;;;;1.0
2019-10-25;48.83379011286789;2.4451656144607656;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2019-10-25;48.83379011286789;2.4451656144607656;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2019-10-25;48.83379011286789;2.4451656144607656;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2019-10-25;48.83379011286789;2.4451656144607656;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-08-14;48.85620253260089;2.40493111748218;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2023-02-10;48.886562268;2.3495601118;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2023-02-10;48.886562268;2.3495601118;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2023-02-10;48.886562268;2.3495601118;1.0;0;True;gauche;sens contraire de la voie;double-sens cyclable simple;gauche;1.0
2023-02-15;48.878563;2.402539;1.0;0;False;;;;;1.0
2023-03-24;48.866850818;2.3528659344;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2023-03-24;48.866850818;2.3528659344;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2020-10-12;48.836757;2.374367;1.0;0;True;droit;;voie piétonne;droit;1.0
2020-10-12;48.836757;2.374367;1.0;0;True;droit;;voie piétonne;droit;1.0
2020-10-12;48.836757;2.374367;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-10-12;48.836757;2.374367;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-10-12;48.836757;2.374367;1.0;0;True;droit;;voie piétonne;droit;1.0
2020-10-12;48.836757;2.374367;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-10-12;48.836757;2.374367;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-10-12;48.836757;2.374367;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-09-17;48.841035;2.369116;1.0;0;True;droit;;bande cyclable;droit;1.0
2020-09-17;48.841035;2.369116;1.0;0;True;gauche;sens contraire de la voie;bande cyclable;gauche;1.0
2020-09-17;48.890263;2.320751;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2020-09-17;48.890263;2.320751;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2020-09-17;48.890263;2.320751;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2020-09-17;48.890263;2.320751;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2020-07-22;48.849598;2.37509;2.0;0;True;gauche;sens contraire de la voie;double-sens cyclable simple;gauche;2.0
2020-07-22;48.849598;2.37509;2.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;2.0
2020-07-22;48.849598;2.37509;2.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;2.0
2020-07-22;48.849598;2.37509;2.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;2.0
2020-07-22;48.849598;2.37509;2.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;2.0
2020-07-22;48.849598;2.37509;2.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;2.0
2020-07-22;48.849598;2.37509;2.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;2.0
2020-07-22;48.849598;2.37509;2.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;2.0
2020-07-22;48.849598;2.37509;2.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;2.0
2020-07-22;48.849598;2.37509;2.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;2.0
2023-12-07;48.845343;2.257558;1.0;0;True;gauche;sens contraire de la voie;bande cyclable;gauche;1.0
2023-12-07;48.845343;2.257558;1.0;0;True;droit;même sens que la voie;bande cyclable;droit;1.0
2019-09-18;48.863301;2.286661;1.0;0;True;droit;;piste cyclable;droit;1.0
2020-06-11;48.873785;2.388318;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2020-06-11;48.873785;2.388318;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2020-06-11;48.873785;2.388318;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2020-06-11;48.873785;2.388318;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2020-06-11;48.873785;2.388318;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2017-06-02;48.8795;2.38953;1.0;0;False;;;;;1.0
2017-06-02;48.8795;2.38953;1.0;0;False;;;;;1.0
2017-06-02;48.8795;2.38953;1.0;0;False;;;;;1.0
2017-06-02;48.8795;2.38953;1.0;0;False;;;;;1.0
2017-06-02;48.8795;2.38953;1.0;0;False;;;;;1.0
2022-01-13;48.852882;2.368423;1.0;0;True;droit;;piste cyclable;droit;1.0
2022-01-13;48.852882;2.368423;1.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;1.0
2022-01-13;48.852882;2.368423;1.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;1.0
2022-01-13;48.852882;2.368423;1.0;0;True;droit;;piste cyclable;droit;1.0
2018-12-20;48.8228;2.35855;1.0;0;False;;;;;1.0
2018-12-20;48.8228;2.35855;1.0;0;False;;;;;1.0
2018-12-20;48.8228;2.35855;1.0;0;False;;;;;1.0
2018-12-20;48.8228;2.35855;1.0;0;False;;;;;1.0
2018-12-20;48.8228;2.35855;1.0;0;False;;;;;1.0
2018-12-20;48.8228;2.35855;1.0;0;False;;;;;1.0
2021-07-12;48.855209;2.361128;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2019-10-10;48.892989411329694;2.341036162815576;1.0;0;True;droit;même sens que la voie;couloir bus ouvert aux vélos;droit;1.0
2017-07-25;48.871;2.36592;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2022-09-06;48.865999;2.370725;1.0;0;True;droit;;voie piétonne;droit;1.0
2022-09-06;48.865999;2.370725;1.0;0;True;gauche;même sens que la voie;voie piétonne;gauche;1.0
2022-06-28;48.850308;2.398616;1.0;0;False;;;;;1.0
2022-06-28;48.850308;2.398616;1.0;0;False;;;;;1.0
2022-11-19;48.834834;2.29527;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-11-19;48.834834;2.29527;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-11-19;48.834834;2.29527;1.0;0;True;gauche;sens contraire de la voie;double-sens cyclable simple;gauche;1.0
2017-04-08;48.8686;2.363;1.0;0;False;;;;;1.0
2017-04-08;48.8686;2.363;1.0;0;False;;;;;1.0
2017-04-08;48.8686;2.363;1.0;0;False;;;;;1.0
2017-04-08;48.8686;2.363;1.0;0;False;;;;;1.0
2018-07-31;48.82609;2.39092;1.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;1.0
2018-07-31;48.82609;2.39092;1.0;0;True;droit;;piste cyclable;droit;1.0
2018-07-31;48.82609;2.39092;1.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;1.0
2018-07-31;48.82609;2.39092;1.0;0;True;droit;;piste cyclable;droit;1.0
2018-07-31;48.82609;2.39092;1.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;1.0
2018-07-31;48.82609;2.39092;1.0;0;True;droit;;piste cyclable;droit;1.0
2022-10-06;48.888706;2.293576;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-10-06;48.888706;2.293576;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-10-06;48.888706;2.293576;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2018-05-08;48.8777;2.29857;1.0;0;False;;;;;1.0
2018-05-08;48.8777;2.29857;1.0;0;False;;;;;1.0
2018-05-08;48.8777;2.29857;1.0;0;False;;;;;1.0
2018-05-08;48.8777;2.29857;1.0;0;False;;;;;1.0
2018-05-08;48.8777;2.29857;1.0;0;False;;;;;1.0
2022-07-27;48.849976;2.354875;1.0;0;True;droit;;bande cyclable;droit;1.0
2022-07-27;48.849976;2.354875;1.0;0;True;droit;;bande cyclable;droit;1.0
2022-07-27;48.849976;2.354875;1.0;0;True;droit;;bande cyclable;droit;1.0
2022-07-27;48.849976;2.354875;1.0;0;True;droit;;bande cyclable;droit;1.0
2022-07-27;48.849976;2.354875;1.0;0;True;droit;;bande cyclable;droit;1.0
2022-04-22;48.85430873545928;2.363746146403612;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-04-22;48.85430873545928;2.363746146403612;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-04-22;48.85430873545928;2.363746146403612;1.0;0;True;droit;même sens que la voie;couloir bus ouvert aux vélos;droit;1.0
2021-07-20;48.858153;2.364469;1.0;0;True;gauche;sens contraire de la voie;bande cyclable;gauche;1.0
2021-07-20;48.858153;2.364469;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-07-20;48.858153;2.364469;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-07-22;48.892318;2.379151;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-07-22;48.892318;2.379151;1.0;0;True;gauche;même sens que la voie;piste cyclable;gauche;1.0
2017-02-01;48.8317;2.37289;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2017-02-01;48.8317;2.37289;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2017-02-01;48.8317;2.37289;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2017-02-01;48.8317;2.37289;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2017-02-01;48.8317;2.37289;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2017-10-23;48.8715;2.39567;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2017-10-23;48.8715;2.39567;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2017-10-23;48.8715;2.39567;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2017-10-23;48.8715;2.39567;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2017-10-23;48.8715;2.39567;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-04-09;48.891561;2.318486;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2021-04-09;48.891561;2.318486;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2021-04-09;48.891561;2.318486;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2021-04-09;48.891561;2.318486;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-04-09;48.891561;2.318486;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-04-09;48.891561;2.318486;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2021-04-09;48.891561;2.318486;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-04-09;48.891561;2.318486;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-05-07;48.885855;2.289677;1.0;0;False;;;;;1.0
2021-05-07;48.885855;2.289677;1.0;0;False;;;;;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;droit;;chemin fermé à la circulation générale (bois);droit;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;droit;;chemin fermé à la circulation générale (bois);droit;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;droit;;chemin fermé à la circulation générale (bois);droit;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;gauche;sens contraire de la voie;chemin fermé à la circulation générale (bois);gauche;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;gauche;sens contraire de la voie;chemin fermé à la circulation générale (bois);gauche;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;gauche;sens contraire de la voie;chemin fermé à la circulation générale (bois);gauche;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;gauche;sens contraire de la voie;chemin fermé à la circulation générale (bois);gauche;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;droit;même sens que la voie;chemin fermé à la circulation générale (bois);droit;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;gauche;sens contraire de la voie;voie fermée à la circulation générale (bus inclus);gauche;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;droit;;chemin fermé à la circulation générale (bois);droit;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;droit;;voie fermée à la circulation générale (bus inclus);droit;1.0
2021-02-21;48.851554;2.237988;1.0;0;True;gauche;sens contraire de la voie;chemin fermé à la circulation générale (bois);gauche;1.0
2021-05-16;48.869054;2.380701;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-05-16;48.869054;2.380701;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-05-16;48.869054;2.380701;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-05-16;48.869054;2.380701;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-05-16;48.869054;2.380701;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-05-16;48.869054;2.380701;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-05-16;48.869054;2.380701;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-12-06;48.883117;2.371505;1.0;0;False;;;;;1.0
2022-12-06;48.883117;2.371505;1.0;0;False;;;;;1.0
2022-12-06;48.883117;2.371505;1.0;0;False;;;;;1.0
2022-12-06;48.883117;2.371505;1.0;0;False;;;;;1.0
2022-12-06;48.883117;2.371505;1.0;0;False;;;;;1.0
2022-12-06;48.883117;2.371505;1.0;0;False;;;;;1.0
2022-12-06;48.883117;2.371505;1.0;0;False;;;;;1.0
2022-12-06;48.883117;2.371505;1.0;0;False;;;;;1.0
2022-01-25;48.863243;2.368833;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-25;48.863243;2.368833;1.0;0;True;droit;même sens que la voie;couloir bus ouvert aux vélos;droit;1.0
2022-01-25;48.863243;2.368833;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-25;48.863243;2.368833;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-25;48.863243;2.368833;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-25;48.863243;2.368833;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-25;48.863243;2.368833;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2019-06-13;48.847796000000045;2.301413;1.0;0;True;droit;;piste cyclable;droit;1.0
2019-06-13;48.847796000000045;2.301413;1.0;0;True;droit;;piste cyclable;droit;1.0
2019-06-13;48.847796000000045;2.301413;1.0;0;True;droit;;piste cyclable;droit;1.0
2022-06-28;48.857499;2.291019;1.0;0;True;droit;;piste cyclable;droit;1.0
2022-06-28;48.857499;2.291019;1.0;0;True;droit;;piste cyclable;droit;1.0
2022-06-28;48.857499;2.291019;1.0;0;True;droit;;piste cyclable;droit;1.0
2022-06-28;48.857499;2.291019;1.0;0;True;droit;;piste cyclable;droit;1.0
2022-10-13;48.866061;2.325053;1.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;1.0
2022-10-13;48.866061;2.325053;1.0;0;True;droit;même sens que la voie;piste cyclable;droit;1.0
2022-10-13;48.866061;2.325053;1.0;0;True;droit;;piste cyclable;droit;1.0
2022-10-13;48.866061;2.325053;1.0;0;True;droit;;piste cyclable;droit;1.0
2022-10-13;48.866061;2.325053;1.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;1.0
2022-10-13;48.866061;2.325053;1.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;1.0
2019-02-22;48.833279;2.270352;1.0;0;False;;;;;1.0
2021-03-03;48.865675;2.321806;1.0;0;True;gauche;sens contraire de la voie;voie piétonne;gauche;1.0
2021-03-03;48.865675;2.321806;1.0;0;True;droit;;voie piétonne;droit;1.0
2019-12-29;48.884383;2.369195;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-05-01;48.886115;2.359479;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-06-08;48.864964;2.395537;1.0;0;True;droit;;piste cyclable;droit;1.0
2021-06-08;48.864964;2.395537;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-09-22;48.861694;2.341226;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-09-22;48.861694;2.341226;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-09-22;48.861694;2.341226;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-09-22;48.861694;2.341226;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-09-22;48.861694;2.341226;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-06-14;48.893542;2.324557;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-06-14;48.893542;2.324557;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-06-14;48.893542;2.324557;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2018-11-06;48.83659;2.38792;1.0;0;False;;;;;1.0
2020-01-09;48.83347629803163;2.4021119261095096;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-01-09;48.83347629803163;2.4021119261095096;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-01-09;48.83347629803163;2.4021119261095096;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-01-09;48.83347629803163;2.4021119261095096;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-01-09;48.83347629803163;2.4021119261095096;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-01-09;48.83347629803163;2.4021119261095096;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-01-09;48.83347629803163;2.4021119261095096;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-01-09;48.83347629803163;2.4021119261095096;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-01-09;48.83347629803163;2.4021119261095096;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2020-01-10;48.876998400111376;2.276923697191591;1.0;0;False;;;;;1.0
2019-03-26;48.861972;2.230384;2.0;0;False;;;;;2.0
2019-03-26;48.861972;2.230384;2.0;0;False;;;;;2.0
2019-06-12;48.84307;2.366334;1.0;0;False;;;;;1.0
2022-09-21;48.877337;2.294493;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-09-21;48.877337;2.294493;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-09-21;48.877337;2.294493;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-02-17;48.853548;2.346929;1.0;0;False;;;;;1.0
2022-02-17;48.853548;2.346929;1.0;0;False;;;;;1.0
2022-01-13;48.843581;2.370536;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-13;48.843581;2.370536;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-07-14;48.857498;2.305353;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2022-07-14;48.857498;2.305353;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-05-18;48.83827046251957;2.265777768308273;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2022-07-27;48.862566;2.230802;1.0;0;False;;;;;1.0
2019-12-11;48.834168;2.344854;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
